iata,name,city,state,latitude,longitude,routes
23M,Clarke County,Quitman,MS,32.08487111,-88.73893389,0
23N,Bayport Aerodrome,Bayport,NY,40.75843139,-73.05372083,0
23R,Devine Municipal,Devine,TX,29.1384075,-98.94189028,0
24A,Jackson County,Sylva,NC,35.3168625,-83.20936806,0
24J,Suwannee County,Live Oak,FL,30.30105583,-83.02318778,0
24N,Jicarilla Apache Nation,Dulce,NM,36.828534999999995,-106.8841914,0
25J,Cuthbert-Randolph,Cuthbert,GA,31.70016583,-84.82492194,0
25M,Ripley,Ripley,MS,34.72226778,-89.01504944,0
25R,International,Edinburg,TX,26.44201083,-98.12945306,0
26A,Ashland/Lineville,Ashland/Lineville,AL,33.28761417,-85.80412861,0
26N,Ocean City Muni cipal,Ocean City,NJ,39.26347222,-74.60747222,0
26R,Jackson County,Edna/Ganado,TX,29.001009999999997,-96.58194667,0
26U,McDermitt State,McDermitt,OR,42.00211083,-117.7231972,0
27A,Elbert County-Patz,Elberton,GA,34.09519722,-82.81586417,0
27D,Myers,Canby,MN,44.72801889,-96.26309972,0
27J,Newberry Municipal,Newberry,SC,34.30927778,-81.63972222,0
27K,Georgetown-Scott County,Georgetown,KY,38.23442528,-84.43468667,0
28J,Kay Larkin,Palatka,FL,29.65863889,-81.68855556,0
29D,Grove City,Grove City,PA,41.14597611,-80.16592194,0
29G,Portage County,Ravenna,OH,41.210195,-81.25163083,0
29S,Gardiner,Gardiner,MT,45.04993556,-110.7466008,0
2A0,Mark Anton,Dayton,TN,35.48624611,-84.93109722,0
2A1,Jamestown Municipal,Jamestown,TN,36.34970833,-84.94664472,0
2A3,Larsen Bay,Larsen Bay,AK,57.53510667,-153.9784169,0
2A9,Kotlik,Kotlik,AK,63.03116111,-163.52992780000002,0
2AK,Lime Village,Lime Village,AK,61.35848528,-155.4403508,0
2B3,Parlin,Newport,NH,43.38812944,-72.18925417,0
2B7,Pittsfield Municipal,Pittsfield,ME,44.76852778,-69.37441667,0
2B9,Post Mills,Post Mills,VT,43.884235,-72.25370333,0
2D1,Barber,Alliance,OH,40.97089139,-81.09981889,0
2D5,Oakes Municipal,Oakes,ND,46.17301972,-98.07987556,0
2F5,Lamesa Municipal,Lamesa,TX,32.75627778,-101.9194722,0
2F6,Skiatook Municipal,Skiatook,OK,36.357034999999996,-96.01138556,0
2F7,Commerce Municipal,Commerce,TX,33.29288889,-95.89641806,0
2F8,Morehouse Memorial,Bastrop,LA,32.75607944,-91.88057194,0
2G2,Jefferson County Airpark,Steubenville,OH,40.35944306,-80.70007806,0
2G3,Connellsville,Connellsville,PA,39.95893667,-79.65713306,0
2G4,Garrett County,Oakland,MD,39.58027778,-79.33941667,0
2G9,Somerset County,Somerset,PA,40.03911111,-79.01455556,0
2H0,Shelby County,Shelbyville,IL,39.41042861,-88.8454325,0
2H2,Aurora Memorial Municipal,Aurora,MO,36.96230778,-93.69531111,0
2I0,Madisonville Municipal,Madisonville,KY,37.35502778,-87.39963889,0
2I5,Chanute,Rantoul,IL,40.29355556,-88.14236111,0
2IS,Airglades,Clewiston,FL,26.74200972,-81.04978917,0
2J2,Liberty County,Hinesville,GA,31.78461111,-81.64116667,0
2J3,Louisville Municipal,Louisville,GA,32.98654083,-82.38568139,0
2J5,Millen,Millen,GA,32.89376972,-81.96511583,0
2J9,Quincy Municipal,Quincy,FL,30.59786111,-84.55741667,0
2K3,Stanton County Municipal,Johnson,KS,37.58271111,-101.73281,0
2K4,Scott,Mangum,OK,34.89172583,-99.52675667,0
2K5,Telida,Telida,AK,63.39387278,-153.2689733,0
2M0,Princeton-Caldwell County,Princeton,KY,37.11560444,-87.85556944,0
2M2,Lawrenceburg Municipal,Lawrenceburg,TN,35.234302500000005,-87.25793222,0
2M3,Sallisaw Municipal,Sallisaw,OK,35.43816667,-94.80277778,0
2M4,G. V. Montgomery,Forest,MS,32.35347778,-89.48867944,0
2M8,Charles W. Baker,Millington,TN,35.27897583,-89.93147611,0
2O1,Gansner,Quincy,CA,39.94378056,-120.9468983,0
2O3,Angwin-Parrett,Angwin,CA,38.57851778,-122.4352572,0
2O6,Chowchilla,Chowchilla,CA,37.11244417,-120.2468406,0
2O7,Independence,Independence,CA,36.81382111,-118.2050956,0
2O8,Hinton Municipal,Hinton,OK,35.50592472,-98.34236111,0
2P2,Washington Island,Washington Island,WI,45.38620833,-86.92448056,0
2Q3,Yolo Co-Davis/Woodland/Winters,Davis/Woodland/Winters,CA,38.579072499999995,-121.85663219999999,0
2R0,Waynesboro Municipal,Waynesboro,MS,31.64599472,-88.63475667,0
2R4,Peter Prince,Milton,FL,30.63762083,-86.99365278,0
2R5,St Elmo,St Elmo,AL,30.50190833,-88.27511667,0
2R9,Karnes County,Kenedy,TX,28.8250075,-97.86558333,0
2S1,Vashon Municipal,Vashon,WA,47.45815333,-122.47735060000001,0
2S6,Sportsman Airpark,Newberg,OR,45.29567333,-122.9553783,0
2S7,Chiloquin State,Chiloquin,OR,42.58319167,-121.8761261,0
2S8,Wilbur,Wilbur,WA,47.75320639,-118.74389359999999,0
2T1,Muleshoe Municipal,Muleshoe,TX,34.18513639,-102.6410981,0
2V1,Stevens,Pagosa Springs,CO,37.277505,-107.0558742,0
2V2,Vance Brand,Longmont,CO,40.16367139,-105.1630369,0
2V5,Wray Municipal,Wray,CO,40.10032333,-102.24096,0
2V6,Yuma Municipal,Yuma,CO,40.10415306,-102.7129869,0
2W5,Maryland,Indian Head,MD,38.60053667,-77.07296917,0
2W6,Captain Walter Francis Duke Regional,Leonardtown,MD,38.31536111,-76.55011111,0
2Y3,Yakutat SPB,Yakutat,AK,59.5624775,-139.7410994,0
2Y4,Rockwell City Municipal,Rockwell City,IA,42.38748056,-94.61803333,0
31F,Gaines County,Seminole,TX,32.67535389,-102.65268499999999,0
32M,Norfolk,Norfolk,MA,42.12787528,-71.37033556,0
32S,Stevensville,Stevensville,MT,46.52511111,-114.05280559999999,0
33J,Geneva Municipal,Geneva,AL,31.05527778,-85.88033333,0
33M,Water Valley,Water Valley,MS,34.16677639,-89.68619722,0
33N,Delaware Airpark,Dover,DE,39.21837556,-75.59642667,0
33S,Pru,Ritzville,WA,47.12487194,-118.39275390000002,0
34A,Laurens County,Laurens,SC,34.50705556,-81.94719444,0
35A,"Union County, Troy Shelton",Union,SC,34.68680111,-81.64121167,0
35D,Padgham,Allegan,MI,42.53098278,-85.82513556,0
35S,Wasco State,Wasco,OR,45.58944444,-120.67416670000001,0
36K,Lakin,Lakin,KS,37.96946389,-101.2554472,0
36S,Happy Camp,Happy Camp,CA,41.79067944,-123.38894440000001,0
36U,Heber City Municipal/Russ McDonald,Heber,UT,40.48180556,-111.42880559999999,0
37T,Calico Rock-Izard County,Calico Rock,AR,36.16565278,-92.14523611,0
37W,Harnett County,Erwin,NC,35.37880028,-78.73362917,0
38A,Shaktoolik,Shaktoolik,AK,64.36263194,-161.20253689999998,0
38S,Deer Lodge-City-County,Deer Lodge,MT,46.38881583,-112.7669842,0
38U,Wayne Wonderland,Loa,UT,38.36247972,-111.59601640000001,0
39N,Princeton,Princeton,NJ,40.39834833,-74.65760361,0
3A0,Grove Hill Municipal,Grove Hill,AL,31.68932389,-87.7613875,0
3A1,Folsom,Cullman,AL,34.26870833,-86.85833611,0
3A2,New Tazewell Municipal,Tazewell,TN,36.41008417,-83.55546167,0
3A3,Anson County,Wadesboro,NC,35.02397611,-80.08127333,0
3AU,Augusta Municipal,Augusta,KS,37.67162778,-97.07787222,0
3B0,Southbridge Municipal,Southbridge,MA,42.10092806,-72.03840833,0
3B1,Greenville Municipal,Greenville,ME,45.46302778,-69.55161111,0
3B2,Marshfield,Marshfield,MA,42.09824111,-70.67212083,0
3B9,Chester,Chester,CT,41.38390472,-72.50589444,0
3BS,Jack Barstow,Midland,MI,43.66291528,-84.261325,0
3CK,Lake In The Hills,Lake In The Hills,IL,42.20680306,-88.32304028,0
3CM,James Clements Municipal,Bay City,MI,43.54691667,-83.89550222,0
3CU,Cable Union,Cable,WI,46.19424889,-91.24640972,0
3D2,Ephraim/Gibraltar,Ephraim,WI,45.13535778,-87.18586556,0
3D4,Frankfort Dow Memorial,Frankfort,MI,44.62506389,-86.20061944,0
3F3,De Soto Parish,Mansfield,LA,32.07345972,-93.76551889,0
3F4,Vivian,Vivian,LA,32.86133333,-94.01015361,0
3F7,Jones Memorial,Bristow,OK,35.80685278,-96.42185556,0
3FM,Fremont Municipal,Fremont,MI,43.43890528,-85.99478,0
3FU,Faulkton Municipal,Faulkton,SD,45.03191861,-99.11566417,0
3G3,Wadsworth Municipal,Wadsworth,OH,41.00158222,-81.75513111,0
3G4,Ashland County,Ashland,OH,40.90297222,-82.25563889,0
3G7,Williamson/Sodus,Williamson,NY,43.23472222,-77.12097222,0
3GM,Grand Haven Memorial Airpark,Grand Haven,MI,43.03404639,-86.1981625,0
3I2,Mason County,Point Pleasant,WV,38.91463889,-82.09858333,0
3I7,Phillipsburg,Phillipsburg,OH,39.91344194,-84.40030889,0
3J1,Ridgeland,Ridgeland,SC,32.49268694,-80.99233028,0
3J7,Greene County Airpark,Greensboro,GA,33.59766667,-83.139,0
3JC,Freeman,Junction City,KS,39.04327556,-96.84328694,0
3K3,Syracuse-Hamilton County Municipal,Syracuse,KS,37.99167972,-101.74628220000001,0
3K6,St Louis-Metro East,Troy/Marine/St. Louis,IL,38.73290861,-89.80656722,0
3K7,Mark Hoard Memorial,Leoti,KS,38.45696333,-101.3532161,0
3LC,Logan County,Lincoln,IL,40.15847222,-89.33497222,0
3LF,Litchfield Municipal,Litchfield,IL,39.16635306,-89.67489694,0
3M7,Lafayette Municipal,Lafayette,TN,36.518375,-86.05828083,0
3M8,North Pickens,Reform,AL,33.38900611,-88.00557806,0
3M9,Warren Municipal,Warren,AR,33.56044333,-92.08538861,0
3MY,Mt. Hawley Auxiliary,Peoria,IL,40.79525917,-89.6134025,0
3N6,Old Bridge,Old Bridge,NJ,40.32988667,-74.34678694,0
3N8,Mahnomen County,Mahnomen,MN,47.25996056,-95.92809778,0
3ND0,Northwood Municipal,Northwood,ND,47.72423333,-97.59042222,0
3O1,Gustine,Gustine,CA,37.26271722,-120.96325859999999,0
3O3,Municipal,Purcell,OK,34.97979444,-97.38586167,0
3O4,Sayre Municipal,Sayre,OK,35.16755222,-99.65787361,0
3O5,Walters Municipal,Walters,OK,34.37258444,-98.40588583,0
3O7,Hollister Municipal,Hollister,CA,36.89334528,-121.4102706,0
3O9,Grand Lake Regional,Afton,OK,36.577577500000004,-94.86190028,0
3R0,Beeville Municipal,Beeville,TX,28.36455528,-97.79208194,0
3R1,Bay City Municipal,Bay City,TX,28.973254999999998,-95.86345528,0
3R2,Le Gros Memorial,Crowley,LA,30.16173611,-92.48396111,0
3R4,Hart,Many,LA,31.54489667,-93.48645306,0
3R7,Jennings,Jennings,LA,30.24269333,-92.67344778,0
3S4,Illinois Valley,Illinois Valley (Cave Junction),OR,42.10372417,-123.68229109999999,0
3S8,Grants Pass,Grants Pass,OR,42.51011722,-123.38798940000001,0
3S9,Condon State-Pauling,Condon,OR,45.24651889,-120.1664233,0
3SG,Harry W Browne,Saginaw - H.Browne,MI,43.43341028,-83.86245833,0
3SQ,St Charles,St Charles,MO,38.84866139,-90.50011833,0
3T3,Boyceville Municipal,Boyceville,WI,45.042184999999996,-92.0293475,0
3T5,Fayette Regional Air Center,La Grange,TX,29.90930556,-96.9505,0
3TR,Jerry Tyler Memorial,Niles,MI,41.83590806,-86.22517611,0
3U3,Bowman,Anaconda,MT,46.15313278,-112.86783999999999,0
3U7,Benchmark,Benchmark,MT,47.48133194,-112.8697678,0
3U8,Big Sandy,Big Sandy,MT,48.16247972,-110.11326310000001,0
3V4,Fort Morgan Municipal,Fort Morgan,CO,40.33423194,-103.8039508,0
3WO,Shawano Municipal,Shawano,WI,44.78777778,-88.56152444,0
3Y2,George L Scott Municipal,West Union,IA,42.98508917,-91.79060417,0
3Y3,Winterset Madison County,Winterset,IA,41.36276778,-94.02106194,0
3Z9,Haines SPB,Haines,AK,59.23495111,-135.4407181,0
40J,Perry-Foley,Perry,FL,30.06927778,-83.58058333,0
40N,Chester Cty-G O Carlson,Coatesville,PA,39.97897222,-75.86547222,0
40U,Manila,Manila,UT,40.98607,-109.6784811,0
41U,Manti-Ephraim,Manti,UT,39.32912833,-111.61463970000001,0
42A,Melbourne Municipal,Melbourne,AR,36.07079222,-91.82914667,0
42C,White Cloud,White Cloud,MI,43.55974139,-85.77421944,0
42J,Keystone Airpark,Keystone Heights,FL,29.84475,-82.04752778,0
42S,Poplar,Poplar,MT,48.11595861,-105.18219280000001,0
43A,Montgomery County,Star,NC,35.38819528,-79.79281667,0
44B,Dover/Foxcroft,Dover-Foxcroft,ME,45.18338806,-69.2328225,0
44N,Sky Acres,Millbrook,NY,41.70742861,-73.73802889,0
45J,Rockingham-Hamlet,Rockingham,NC,34.89107083,-79.75905806,0
45OH,North Bass Island,North Bass Island,OH,41.71932528,-82.82196917,0
45R,Kountz - Hawthorne,Kountze/Silsbee,TX,30.33633806,-94.25754361,0
46A,Blairsville,Blairsville,GA,34.85508722,-83.99685500000001,0
46D,Carrington Municipal,Carrington,ND,47.45111111,-99.15111111,0
46N,Sky Park,Red Hook,NY,41.98458333,-73.83596556,0
47A,Cherokee County,Canton,GA,34.31058333,-84.42391667,0
47J,Cheraw Municipal,Cheraw,SC,34.71258333,-79.95794444,0
47N,Central Jersey Regional,Manville,NJ,40.52438417,-74.59839194,0
47V,Curtis Municipal,Curtis,NE,40.63750778,-100.47125390000001,0
48A,Cochran,Cochran,GA,32.39936111,-83.27591667,0
48D,Clare Municipal,Clare,MI,43.83111111,-84.74133333,0
48I,Braxton County,Sutton,WV,38.68704444,-80.65176083,0
48K,Ness City Municipal,Ness City,KS,38.47110278,-99.90806667,0
48S,Harlem,Harlem,MT,48.56666472,-108.77293390000001,0
48V,Tri-County,Erie,CO,40.010225,-105.047975,0
49A,Gilmer County,Ellijay,GA,34.62786417,-84.52492889,0
49T,Downtown Heliport,Dallas,TX,32.77333333,-96.80027778,0
49X,Chemehuevi Valley,Chemehuevi Valley,CA,34.52751083,-114.4310697,0
49Y,Fillmore County,Preston,MN,43.676759999999994,-92.17973444,0
4A2,Atmautluak,Atmautluak,AK,60.86674556,-162.2731389,0
4A4,Cornelius-Moore,Cedartown,GA,34.01869444,-85.14647222,0
4A5,Marshall-Searcy County,Marshall,AR,35.89893667,-92.65588611,0
4A6,Scottsboro Municipal,Scottsboro,AL,34.68897278,-86.0058125,0
4A7,Clayton County,Hampton,GA,33.38911111,-84.33236111,0
4A9,Isbell,Fort Payne,AL,34.4728925,-85.72221722,0
4B0,South Albany,South Bethlehem,NY,42.56072611,-73.83395639,0
4B1,Duanesburg,Duanesburg,NY,42.75840889,-74.13290472,0
4B6,Ticonderoga Muni,Ticonderoga,NY,43.87700278,-73.41317639,0
4B7,Schroon Lake,Schroon Lake,NY,43.86256083,-73.74262972,0
4B8,Robertson,Plainville,CT,41.69037667,-72.8648225,0
4B9,Simsbury Tri-Town,Simsbury,CT,41.91676389,-72.77731778,0
4C8,Albia Municipal,Albia,IA,40.99445361,-92.76297194,0
4D0,Abrams Municipal,Grandledge,MI,42.77420167,-84.73309806,0
4D9,Alma Municipal,Alma,NE,40.11389972,-99.34565306,0
4F2,Panola County-Sharpe,Carthage,TX,32.17608333,-94.29880556,0
4F4,Gilmer-Upshur County,Gilmer,TX,32.699,-94.94886111,0
4G1,Greenville Muni,Greenville,PA,41.44683167,-80.39126167,0
4G2,Hamburg Inc.,Hamburg,NY,42.7008925,-78.91475694,0
4G5,Monroe County,Woodsfield,OH,39.77904472,-81.10277222,0
4G6,Hornell Muni,Hornell,NY,42.38214444,-77.6821125,0
4G7,Fairmont Muni,Fairmont,WV,39.44816667,-80.16702778,0
4I0,Mingo County,Williamson,WV,37.68760139,-82.26097306,0
4I3,Knox County,Mount Vernon,OH,40.32872222,-82.52377778,0
4I7,Putnam County,Greencastle,IN,39.63359556,-86.81383249999999,0
4I9,Morrow County,Mt. Gilead,OH,40.52452778,-82.85005556,0
4J1,Brantley County,Nahunta,GA,31.21272417,-81.90539083,0
4J2,Berrien County,Nashville,GA,31.21255556,-83.22627778,0
4J5,Quitman-Brooks County,Quitman,GA,30.80575139,-83.58654889,0
4J6,St Marys,St Marys,GA,30.75468028,-81.55731917,0
4K0,Pedro Bay,Pedro Bay,AK,59.78960972,-154.1238331,0
4K5,Ouzinkie,Ouzinkie,AK,57.92287611,-152.5005111,0
4K6,Bloomfield Municipal,Bloomfield,IA,40.73210556,-92.42826889,0
4KA,Tununak,Tununak,AK,60.57559667,-165.27312719999998,0
4M1,Carroll County,Berryville,AR,36.38340333,-93.61685667,0
4M3,Carlisle Municipal,Carlisle,AR,34.80823,-91.71205083,0
4M4,Clinton Municipal,Clinton,AR,35.59785528,-92.45182472,0
4M7,Russellville-Logan County,Russellville,KY,36.79991667,-86.81016667,0
4M8,Clarendon Municipal,Clarendon,AR,34.64870694,-91.39457111,0
4M9,Corning Municipal,Corning,AR,36.40423139,-90.64792639,0
4N1,Greenwood Lake,West Milford,NJ,41.12854806,-74.34584611,0
4O3,Blackwell-Tonkawa Municipal,Blackwell-Tonkawa,OK,36.74511583,-97.34959972,0
4O4,McCurtain County Regional,Idabel,OK,33.909325,-94.85835278,0
4O5,Cherokee Municipal,Cherokee,OK,36.78336306,-98.35035083,0
4PH,Polacca,Polacca,AZ,35.79167222,-110.42346529999999,0
4R1,I H Bass Jr Memorial,Lumberton,MS,31.01546028,-89.48256556,0
4R3,Jackson Municipal,Jackson,AL,31.47210861,-87.89472083,0
4R4,Fairhope Municipal,Fairhope,AL,30.4621125,-87.87801972,0
4R5,Madeline Island,La Pointe,WI,46.78865556,-90.75866944,0
4R7,Eunice,Eunice,LA,30.46628389,-92.42379917,0
4R9,Dauphin Island,Dauphin Island,AL,30.26048083,-88.12749972,0
4S1,Gold Beach Muni,Gold Beach,OR,42.41344444,-124.42427420000001,0
4S2,Hood River,Hood River,OR,45.67261833,-121.5364625,0
4S3,Joseph State,Joseph,OR,45.35709583,-117.2532244,0
4S9,Portland-Mulino,Mulino (Portland),OR,45.21632417,-122.59008390000001,0
4SD,Reno/Stead,Reno,NV,39.66738111,-119.8754169,0
4T6,Mid-Way,Midlothian-Waxahachie,TX,32.45609722,-96.91240972,0
4U3,Liberty County,Chester,MT,48.51072222,-110.9908639,0
4U6,Circle Town County,Circle,MT,47.41861972,-105.5619431,0
4V0,Rangely,Rangely,CO,40.09469917,-108.7612172,0
4V1,Johnson,Walsenburg,CO,37.69640056,-104.7838747,0
4V9,Antelope County,Neligh,NE,42.11222889,-98.0386775,0
4W1,Elizabethtown Municipal,Elizabethtown,NC,34.60183722,-78.57973306,0
4Z4,Holy Cross,Holy Cross,AK,62.18829583,-159.7749503,0
4Z7,Hyder SPB,Hyder,AK,55.90331972,-130.0067031,0
50I,Kentland Municipal,Kentland,IN,40.75873222,-87.42821917,0
50J,Berkeley County,Moncks Corner,SC,33.18605556,-80.03563889,0
50K,Pawnee City Municipal,Pawnee City,NE,40.11611111,-96.19445278,0
50R,Lockhart Municipal,Lockhart,TX,29.85033333,-97.67241667,0
51D,Edgeley Municipal,Edgeley,ND,46.34858333,-98.73555556,0
51Z,Minto (New),Minto,AK,65.14370889,-149.3699647,0
52A,Madison Municipal,Madison,GA,33.61212528,-83.46044333,0
52E,Timberon,Timberon,NM,32.63388889,-105.6863889,0
52J,Lee County,Bishopville,SC,34.24459889,-80.23729333,0
53A,"Dr. C.P. Savage, Sr.",Montezuma,GA,32.302,-84.00747222,0
53K,Osage City Municipal,Osage City,KS,38.63334222,-95.80859806,0
54J,Defuniak Springs,Defuniak Springs,FL,30.7313,-86.15160833,0
55D,Grayling Army Airfield,Grayling,MI,44.68032028,-84.72886278,0
55J,Fernandina Beach Municipal,Fernandina Beach,FL,30.61170083,-81.462345,0
55S,Packwood,Packwood,WA,46.60400083,-121.67786640000001,0
56D,Wyandot County,Upper Sandusky,OH,40.88336139,-83.3145325,0
56M,Warsaw Municipal,Warsaw,MO,38.34688889,-93.345425,0
56S,Seaside Municipal,Seaside,OR,46.01649694,-123.90541670000002,0
57B,Islesboro,Islesboro,ME,44.30285556,-68.91058722,0
57C,East Troy Municipal,East Troy,WI,42.79711111,-88.3725,0
59B,Newton,Jackman,ME,45.63199111,-70.24728944,0
5A4,Okolona Mun.-Richard M. Stovall,Okolona,MS,34.01580528,-88.72618944,0
5A6,Winona-Montgomery County,Winona,MS,33.46540139,-89.72924806,0
5A8,Aleknagik,Aleknagik,AK,59.28256167,-158.6176725,0
5A9,Roosevelt Memorial,Warm Springs,GA,32.93346222,-84.68881639,0
5B2,Saratoga Cty,Saratoga Springs,NY,43.05126111,-73.86119444,0
5B3,Danielson,Danielson,CT,41.81974056,-71.90096306,0
5B7,Rensselaer Air Park,Troy,NY,42.69091194,-73.57956,0
5CD,Chandalar Shelf,Chandalar Camp,AK,68.06543944,-149.5797392,0
5D3,Owosso Community,Owosso,MI,42.99297222,-84.1389125,0
5F1,Post-Garza County Municipal,Post,TX,33.20370556,-101.34041500000001,0
5F4,Homer Municipal,Homer,LA,32.78850806,-93.00366083,0
5G0,Leroy,Le Roy,NY,42.98136667,-77.93751389,0
5G7,Bluffton,Bluffton,OH,40.88544444,-83.86863889,0
5G8,Pittsburgh Boquet Airpark,Jeanette,PA,40.37645722,-79.60837583,0
5G9,Toledo Suburban,Lambertville,MI,41.7358775,-83.65541056,0
5HO,Hope,Hope,AK,60.90415028,-149.6238389,0
5I4,Sheridan,Sheridan,IN,40.17792583,-86.21729889,0
5J0,John Day State,John Day,OR,44.40416667,-118.9625,0
5J9,Twin City,Loris,SC,34.08848361,-78.86462028,0
5K2,Tribune Municipal,Tribune,KS,38.45418222,-101.7462828,0
5M0,Rountree,Hartselle,AL,34.40823444,-86.93295056,0
5M1,De Witt Municipal,De Witt,AR,34.2626,-91.30984194,0
5M4,Fordyce Municipal,Fordyce,AR,33.84593722,-92.36542861,0
5M9,Marion-Crittenden County,Marion,KY,37.33616222,-88.11113611,0
5N8,Casselton Regional,Casselton,ND,46.85469528,-97.20870028,0
5ND6,Hillsboro Municipal,Hillsboro,ND,47.35940778,-97.06041639,0
5NI,Nikolai,Nikolai,AK,63.017447499999996,-154.3639608,0
5NK,Naknek,Naknek,AK,58.73288056,-157.0199197,0
5NN,Nondalton,Nondalton,AK,59.97904306,-154.8396944,0
5R3,Rusty Allen,Lago Vista,TX,30.498585,-97.96947222,0
5R4,Foley Municipal,Foley,AL,30.42769722,-87.70082,0
5R5,Wharton Municipal,Wharton,TX,29.25427778,-96.15438889,0
5R8,De Quincy Industrial Airpark,De Quincy,LA,30.44117222,-93.47349722,0
5S8,St. Michael,St. Michael,AK,63.49005056,-162.11036919999998,0
5T5,Hillsboro Municipal,Hillsboro,TX,32.08348611,-97.09722722,0
5T6,Dona Ana County  At Santa Teresa,Santa Teresa,NM,31.88098556,-106.70481310000001,0
5T9,Maverick County Meml Intl,Eagle Pass,TX,28.85719361,-100.5122997,0
5TE,Tetlin,Tetlin,AK,63.13382361,-142.52193390000002,0
5U3,Ennis - Big Sky,Ennis,MT,45.27175833,-111.6486389,0
5U8,Geraldine,Geraldine,MT,47.59664,-110.26603670000002,0
5V5,Shiprock Airstrip,Shiprock,NM,36.6977775,-108.7011986,0
5V8,Kadoka Municipal,Kadoka,SD,43.83332611,-101.4970881,0
5W8,Siler City Municipal,Siler City,NC,35.7029175,-79.50529972,0
5Z1,Juneau Harbor,Juneau,AK,58.29888889,-134.40777780000002,0
5Z5,Kantishna,Kantishna,AK,63.54171472,-150.9939547,0
60F,Seymour Municipal,Seymour,TX,33.64870417,-99.26063056,0
60J,Ocean Isle,Ocean Isle Beach,NC,33.90850556,-78.43667222,0
61A,Camden Municipal,Camden,AL,31.97987056,-87.33888056,0
61B,Boulder City Municipal,Boulder City,NV,35.94748028,-114.86109669999999,0
61C,Fort Atkinson Municipal,Fort Atkinson,WI,42.96320278,-88.81762806,0
61J,Portland Downtown Heliport,Portland,OR,45.52527778,-122.6709289,0
61S,Cottage Grove State,Cottage Grove,OR,43.79984528,-123.0289678,0
62D,Warren,Warren,OH,41.26672278,-80.92897778,0
62H,Giddings-Lee County,Giddings,TX,30.16927167,-96.98001083,0
62S,Christmas Valley,Christmas Valley,OR,43.23653139,-120.6660967,0
63A,Lloyd R. Roundtree Seaplane Facility,Petersburg,AK,56.81131972,-132.9600567,0
63C,Adams County Legion,Adams/Friendship,WI,43.96117222,-89.78804889,0
63S,Colville Municipal,Colville,WA,48.54156944,-117.8844247,0
65J,Wrens Memorial,Wrens,GA,33.222645,-82.38373611,0
65S,Boundary County,Bonners Ferry,ID,48.72632639,-116.29547609999999,0
66D,Sturgis Municipal,Sturgis,SD,44.41761111,-103.37477779999999,0
67L,Mesquite,Mesquite,NV,36.83497556,-114.0552453,0
68A,Wrangell SPB,Wrangell,AK,56.466325,-132.38001809999997,0
68S,Davenport,Davenport,WA,47.65404528,-118.16775190000001,0
6A1,Butler Municipal,Butler,GA,32.56736694,-84.25074833,0
6A2,Griffin-Spaulding County,Griffin,GA,33.22697222,-84.27494444,0
6A3,Andrews-Murphy,Andrews,NC,35.19453167,-83.86490194,0
6A4,Johnson County,Mountain City,TN,36.41789833,-81.82511528,0
6A8,Allakaket,Allakaket,AK,66.55194444,-152.62222219999998,0
6B0,Middlebury State,Middlebury,VT,43.98478278,-73.09594889,0
6B4,Frankfort-Highland,Utica/Frankfort,NY,43.02090306,-75.17043861,0
6B6,Minute Man Airfield,Stow,MA,42.46045361,-71.51791444,0
6B8,Caledonia County State,Lyndonville,VT,44.56911417,-72.01797889,0
6B9,Skaneateles Aero Drome,Skaneateles,NY,42.91395583,-76.44076889,0
6D6,Greenville Municipal,Greenville,MI,43.14228139,-85.25380722,0
6D8,Barnes County Municipal,Valley City,ND,46.94100778,-98.01762611,0
6F1,Talihina Municipal,Talihina,OK,34.70777139,-95.07378583,0
6G1,Titusville,Titusville,PA,41.60880861,-79.74133111,0
6G5,Barnesville - Bradfield,Barnesville,OH,40.00243139,-81.19183000000001,0
6I2,Lebanon-Springfield,Springfield,KY,37.63355556,-85.24216667,0
6J0,Corporate,Pelion,SC,33.79463889,-81.24586111,0
6J2,St George,St George,SC,33.1955,-80.50847222,0
6J4,Saluda County,Saluda,SC,33.92680111,-81.79455306,0
6K3,Creighton Municipal,Creighton,NE,42.47083694,-97.88367778,0
6K4,Fairview Municipal,Fairview,OK,36.29014667,-98.47582833,0
6K8,Tok Junction,Tok,AK,63.32881806,-142.9536194,0
6L4,Logan County,Logan,WV,37.85567778,-81.91589722,0
6M2,Horseshoe Bend,Horseshoe Bend,AR,36.21673389,-91.75014556,0
6M6,Lewis County Regional,Monticello,MO,40.12916667,-91.67833333,0
6M7,Lee County-Marianna,Marianna,AR,34.78027778,-90.81055556,0
6M8,Marked Tree Municipal,Marked Tree,AR,35.53341472,-90.40149028,0
6N5,E 34th St Heliport,New York,NY,40.74260167,-73.97208306,0
6N7,New York Skyports Inc. SPB,New York,NY,40.73399083,-73.97291639,0
6N8,Thomas County,Thedford,NE,41.96217028,-100.5690139,0
6R3,Cleveland Municipal,Cleveland,TX,30.35643,-95.00801472,0
6R7,Old Harbor (New),Old Harbor,AK,57.21810306,-153.2697494,0
6R9,Llano Municipal,Llano,TX,30.78450278,-98.66025083,0
6S0,Big Timber,Big Timber,MT,45.80638889,-109.9811111,0
6S2,Florence Muni,Florence,OR,43.979009999999995,-124.1095631,0
6S3,Columbus,Columbus,MT,45.6291075,-109.25071670000001,0
6S5,Ravalli County,Hamilton,MT,46.25149444,-114.1255403,0
